# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
South Asia,electricity,solar,CSP_storage,1975,0.715295272
South Korea,electricity,solar,CSP_storage,1975,0.85
Southeast Asia,electricity,solar,CSP_storage,1975,0.728053786
Taiwan,electricity,solar,CSP_storage,1975,0.85
Argentina,electricity,solar,CSP_storage,1975,0.615900628
Colombia,electricity,solar,CSP_storage,1975,0.842562791
USA,electricity,solar,CSP,1990,0.250000124
Africa_Eastern,electricity,solar,CSP,1990,0.246297381
Africa_Northern,electricity,solar,CSP,1990,0.237111547
Africa_Southern,electricity,solar,CSP,1990,0.237772006
Africa_Western,electricity,solar,CSP,1990,0.24342389
Australia_NZ,electricity,solar,CSP,1990,0.231893253
Brazil,electricity,solar,CSP,1990,0.305748844
Canada,electricity,solar,CSP,1990,0.348881694
Central America and Caribbean,electricity,solar,CSP,1990,0.273932164
Central Asia,electricity,solar,CSP,1990,0.284730779
China,electricity,solar,CSP,1990,0.253152243
EU-12,electricity,solar,CSP,1990,0.25220069
EU-15,electricity,solar,CSP,1990,0.270328965
Europe_Eastern,electricity,solar,CSP,1990,0.330465573
Europe_Non_EU,electricity,solar,CSP,1990,0.279812997
European Free Trade Association,electricity,solar,CSP,1990,2.50E-04
India,electricity,solar,CSP,1990,0.281168953
Indonesia,electricity,solar,CSP,1990,0.333299229
Japan,electricity,solar,CSP,1990,0.384107543
Mexico,electricity,solar,CSP,1990,0.25294355
Middle East,electricity,solar,CSP,1990,0.238139042
Pakistan,electricity,solar,CSP,1990,0.267051929
Russia,electricity,solar,CSP,1990,0.37545867
South Africa,electricity,solar,CSP,1990,0.221167551
South America_Northern,electricity,solar,CSP,1990,0.280587891
South America_Southern,electricity,solar,CSP,1990,0.241142534
South Asia,electricity,solar,CSP,1990,0.275113566
South Korea,electricity,solar,CSP,1990,0.339213182
Southeast Asia,electricity,solar,CSP,1990,0.280020687
Taiwan,electricity,solar,CSP,1990,0.401339283
Argentina,electricity,solar,CSP,1990,0.236884857
Colombia,electricity,solar,CSP,1990,0.324062612
USA,electricity,solar,CSP_storage,1990,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,1990,0.640373191
Africa_Northern,electricity,solar,CSP_storage,1990,0.616490022
Africa_Southern,electricity,solar,CSP_storage,1990,0.618207216
Africa_Western,electricity,solar,CSP_storage,1990,0.632902113
Australia_NZ,electricity,solar,CSP_storage,1990,0.602922459
Brazil,electricity,solar,CSP_storage,1990,0.794946994
Canada,electricity,solar,CSP_storage,1990,0.85
Central America and Caribbean,electricity,solar,CSP_storage,1990,0.712223626
Central Asia,electricity,solar,CSP_storage,1990,0.740300026
China,electricity,solar,CSP_storage,1990,0.658195831
EU-12,electricity,solar,CSP_storage,1990,0.655721795
EU-15,electricity,solar,CSP_storage,1990,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,1990,0.85
Europe_Non_EU,electricity,solar,CSP_storage,1990,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,1990,6.50E-04
India,electricity,solar,CSP_storage,1990,0.731039279
Indonesia,electricity,solar,CSP_storage,1990,0.85
Japan,electricity,solar,CSP_storage,1990,0.85
Mexico,electricity,solar,CSP_storage,1990,0.65765323
Middle East,electricity,solar,CSP_storage,1990,0.61916151
Pakistan,electricity,solar,CSP_storage,1990,0.694335015
Russia,electricity,solar,CSP_storage,1990,0.85
South Africa,electricity,solar,CSP_storage,1990,0.575035633
South America_Northern,electricity,solar,CSP_storage,1990,0.729528517
South America_Southern,electricity,solar,CSP_storage,1990,0.626970589
South Asia,electricity,solar,CSP_storage,1990,0.715295272
South Korea,electricity,solar,CSP_storage,1990,0.85
Southeast Asia,electricity,solar,CSP_storage,1990,0.728053786
Taiwan,electricity,solar,CSP_storage,1990,0.85
Argentina,electricity,solar,CSP_storage,1990,0.615900628
Colombia,electricity,solar,CSP_storage,1990,0.842562791
USA,electricity,solar,CSP,2005,0.250000124
Africa_Eastern,electricity,solar,CSP,2005,0.246297381
Africa_Northern,electricity,solar,CSP,2005,0.237111547
Africa_Southern,electricity,solar,CSP,2005,0.237772006
Africa_Western,electricity,solar,CSP,2005,0.24342389
Australia_NZ,electricity,solar,CSP,2005,0.231893253
Brazil,electricity,solar,CSP,2005,0.305748844
Canada,electricity,solar,CSP,2005,0.348881694
Central America and Caribbean,electricity,solar,CSP,2005,0.273932164
Central Asia,electricity,solar,CSP,2005,0.284730779
China,electricity,solar,CSP,2005,0.253152243
EU-12,electricity,solar,CSP,2005,0.25220069
EU-15,electricity,solar,CSP,2005,0.270328965
Europe_Eastern,electricity,solar,CSP,2005,0.330465573
Europe_Non_EU,electricity,solar,CSP,2005,0.279812997
European Free Trade Association,electricity,solar,CSP,2005,2.50E-04
India,electricity,solar,CSP,2005,0.281168953
Indonesia,electricity,solar,CSP,2005,0.333299229
Japan,electricity,solar,CSP,2005,0.384107543
Mexico,electricity,solar,CSP,2005,0.25294355
Middle East,electricity,solar,CSP,2005,0.238139042
Pakistan,electricity,solar,CSP,2005,0.267051929
Russia,electricity,solar,CSP,2005,0.37545867
South Africa,electricity,solar,CSP,2005,0.221167551
South America_Northern,electricity,solar,CSP,2005,0.280587891
South America_Southern,electricity,solar,CSP,2005,0.241142534
South Asia,electricity,solar,CSP,2005,0.275113566
South Korea,electricity,solar,CSP,2005,0.339213182
Southeast Asia,electricity,solar,CSP,2005,0.280020687
Taiwan,electricity,solar,CSP,2005,0.401339283
Argentina,electricity,solar,CSP,2005,0.236884857
Colombia,electricity,solar,CSP,2005,0.324062612
USA,electricity,solar,CSP_storage,2005,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2005,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2005,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2005,0.618207216
Africa_Western,electricity,solar,CSP_storage,2005,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2005,0.602922459
Brazil,electricity,solar,CSP_storage,2005,0.794946994
Canada,electricity,solar,CSP_storage,2005,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2005,0.712223626
Central Asia,electricity,solar,CSP_storage,2005,0.740300026
China,electricity,solar,CSP_storage,2005,0.658195831
EU-12,electricity,solar,CSP_storage,2005,0.655721795
EU-15,electricity,solar,CSP_storage,2005,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2005,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2005,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2005,6.50E-04
India,electricity,solar,CSP_storage,2005,0.731039279
Indonesia,electricity,solar,CSP_storage,2005,0.85
Japan,electricity,solar,CSP_storage,2005,0.85
Mexico,electricity,solar,CSP_storage,2005,0.65765323
Middle East,electricity,solar,CSP_storage,2005,0.61916151
Pakistan,electricity,solar,CSP_storage,2005,0.694335015
Russia,electricity,solar,CSP_storage,2005,0.85
South Africa,electricity,solar,CSP_storage,2005,0.575035633
South America_Northern,electricity,solar,CSP_storage,2005,0.729528517
South America_Southern,electricity,solar,CSP_storage,2005,0.626970589
South Asia,electricity,solar,CSP_storage,2005,0.715295272
South Korea,electricity,solar,CSP_storage,2005,0.85
Southeast Asia,electricity,solar,CSP_storage,2005,0.728053786
Taiwan,electricity,solar,CSP_storage,2005,0.85
Argentina,electricity,solar,CSP_storage,2005,0.615900628
Colombia,electricity,solar,CSP_storage,2005,0.842562791
USA,electricity,solar,CSP,2010,0.250000124
Africa_Eastern,electricity,solar,CSP,2010,0.246297381
Africa_Northern,electricity,solar,CSP,2010,0.237111547
Africa_Southern,electricity,solar,CSP,2010,0.237772006
Africa_Western,electricity,solar,CSP,2010,0.24342389
Australia_NZ,electricity,solar,CSP,2010,0.231893253
Brazil,electricity,solar,CSP,2010,0.305748844
Canada,electricity,solar,CSP,2010,0.348881694
Central America and Caribbean,electricity,solar,CSP,2010,0.273932164
Central Asia,electricity,solar,CSP,2010,0.284730779
China,electricity,solar,CSP,2010,0.253152243
EU-12,electricity,solar,CSP,2010,0.25220069
EU-15,electricity,solar,CSP,2010,0.270328965
Europe_Eastern,electricity,solar,CSP,2010,0.330465573
Europe_Non_EU,electricity,solar,CSP,2010,0.279812997
European Free Trade Association,electricity,solar,CSP,2010,2.50E-04
India,electricity,solar,CSP,2010,0.281168953
Indonesia,electricity,solar,CSP,2010,0.333299229
Japan,electricity,solar,CSP,2010,0.384107543
Mexico,electricity,solar,CSP,2010,0.25294355
Middle East,electricity,solar,CSP,2010,0.238139042
Pakistan,electricity,solar,CSP,2010,0.267051929
Russia,electricity,solar,CSP,2010,0.37545867
South Africa,electricity,solar,CSP,2010,0.221167551
South America_Northern,electricity,solar,CSP,2010,0.280587891
South America_Southern,electricity,solar,CSP,2010,0.241142534
South Asia,electricity,solar,CSP,2010,0.275113566
South Korea,electricity,solar,CSP,2010,0.339213182
Southeast Asia,electricity,solar,CSP,2010,0.280020687
Taiwan,electricity,solar,CSP,2010,0.401339283
Argentina,electricity,solar,CSP,2010,0.236884857
Colombia,electricity,solar,CSP,2010,0.324062612
USA,electricity,solar,CSP_storage,2010,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2010,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2010,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2010,0.618207216
Africa_Western,electricity,solar,CSP_storage,2010,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2010,0.602922459
Brazil,electricity,solar,CSP_storage,2010,0.794946994
Canada,electricity,solar,CSP_storage,2010,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2010,0.712223626
Central Asia,electricity,solar,CSP_storage,2010,0.740300026
China,electricity,solar,CSP_storage,2010,0.658195831
EU-12,electricity,solar,CSP_storage,2010,0.655721795
EU-15,electricity,solar,CSP_storage,2010,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2010,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2010,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2010,6.50E-04
India,electricity,solar,CSP_storage,2010,0.731039279
Indonesia,electricity,solar,CSP_storage,2010,0.85
Japan,electricity,solar,CSP_storage,2010,0.85
Mexico,electricity,solar,CSP_storage,2010,0.65765323
Middle East,electricity,solar,CSP_storage,2010,0.61916151
Pakistan,electricity,solar,CSP_storage,2010,0.694335015
Russia,electricity,solar,CSP_storage,2010,0.85
South Africa,electricity,solar,CSP_storage,2010,0.575035633
South America_Northern,electricity,solar,CSP_storage,2010,0.729528517
South America_Southern,electricity,solar,CSP_storage,2010,0.626970589
South Asia,electricity,solar,CSP_storage,2010,0.715295272
South Korea,electricity,solar,CSP_storage,2010,0.85
Southeast Asia,electricity,solar,CSP_storage,2010,0.728053786
Taiwan,electricity,solar,CSP_storage,2010,0.85
Argentina,electricity,solar,CSP_storage,2010,0.615900628
Colombia,electricity,solar,CSP_storage,2010,0.842562791
USA,electricity,solar,CSP,2015,0.250000124
Africa_Eastern,electricity,solar,CSP,2015,0.246297381
Africa_Northern,electricity,solar,CSP,2015,0.237111547
Africa_Southern,electricity,solar,CSP,2015,0.237772006
Africa_Western,electricity,solar,CSP,2015,0.24342389
Australia_NZ,electricity,solar,CSP,2015,0.231893253
Brazil,electricity,solar,CSP,2015,0.305748844
Canada,electricity,solar,CSP,2015,0.348881694
Central America and Caribbean,electricity,solar,CSP,2015,0.273932164
Central Asia,electricity,solar,CSP,2015,0.284730779
China,electricity,solar,CSP,2015,0.253152243
EU-12,electricity,solar,CSP,2015,0.25220069
EU-15,electricity,solar,CSP,2015,0.270328965
Europe_Eastern,electricity,solar,CSP,2015,0.330465573
Europe_Non_EU,electricity,solar,CSP,2015,0.279812997
European Free Trade Association,electricity,solar,CSP,2015,2.50E-04
India,electricity,solar,CSP,2015,0.281168953
Indonesia,electricity,solar,CSP,2015,0.333299229
Japan,electricity,solar,CSP,2015,0.384107543
Mexico,electricity,solar,CSP,2015,0.25294355
Middle East,electricity,solar,CSP,2015,0.238139042
Pakistan,electricity,solar,CSP,2015,0.267051929
Russia,electricity,solar,CSP,2015,0.37545867
South Africa,electricity,solar,CSP,2015,0.221167551
South America_Northern,electricity,solar,CSP,2015,0.280587891
South America_Southern,electricity,solar,CSP,2015,0.241142534
South Asia,electricity,solar,CSP,2015,0.275113566
South Korea,electricity,solar,CSP,2015,0.339213182
Southeast Asia,electricity,solar,CSP,2015,0.280020687
Taiwan,electricity,solar,CSP,2015,0.401339283
Argentina,electricity,solar,CSP,2015,0.236884857
Colombia,electricity,solar,CSP,2015,0.324062612
USA,electricity,solar,CSP_storage,2015,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2015,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2015,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2015,0.618207216
Africa_Western,electricity,solar,CSP_storage,2015,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2015,0.602922459
Brazil,electricity,solar,CSP_storage,2015,0.794946994
Canada,electricity,solar,CSP_storage,2015,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2015,0.712223626
Central Asia,electricity,solar,CSP_storage,2015,0.740300026
China,electricity,solar,CSP_storage,2015,0.658195831
EU-12,electricity,solar,CSP_storage,2015,0.655721795
EU-15,electricity,solar,CSP_storage,2015,0.702855308
Europe_Eastern,electricity,solar,CSP_storage,2015,0.85
Europe_Non_EU,electricity,solar,CSP_storage,2015,0.727513793
European Free Trade Association,electricity,solar,CSP_storage,2015,6.50E-04
India,electricity,solar,CSP_storage,2015,0.731039279
Indonesia,electricity,solar,CSP_storage,2015,0.85
Japan,electricity,solar,CSP_storage,2015,0.85
Mexico,electricity,solar,CSP_storage,2015,0.65765323
Middle East,electricity,solar,CSP_storage,2015,0.61916151
Pakistan,electricity,solar,CSP_storage,2015,0.694335015
Russia,electricity,solar,CSP_storage,2015,0.85
South Africa,electricity,solar,CSP_storage,2015,0.575035633
South America_Northern,electricity,solar,CSP_storage,2015,0.729528517
South America_Southern,electricity,solar,CSP_storage,2015,0.626970589
South Asia,electricity,solar,CSP_storage,2015,0.715295272
South Korea,electricity,solar,CSP_storage,2015,0.85
Southeast Asia,electricity,solar,CSP_storage,2015,0.728053786
Taiwan,electricity,solar,CSP_storage,2015,0.85
Argentina,electricity,solar,CSP_storage,2015,0.615900628
Colombia,electricity,solar,CSP_storage,2015,0.842562791
USA,electricity,solar,CSP,2020,0.250000124
Africa_Eastern,electricity,solar,CSP,2020,0.246297381
Africa_Northern,electricity,solar,CSP,2020,0.237111547
Africa_Southern,electricity,solar,CSP,2020,0.237772006
Africa_Western,electricity,solar,CSP,2020,0.24342389
Australia_NZ,electricity,solar,CSP,2020,0.231893253
Brazil,electricity,solar,CSP,2020,0.305748844
Canada,electricity,solar,CSP,2020,0.348881694
Central America and Caribbean,electricity,solar,CSP,2020,0.273932164
Central Asia,electricity,solar,CSP,2020,0.284730779
China,electricity,solar,CSP,2020,0.253152243
EU-12,electricity,solar,CSP,2020,0.25220069
EU-15,electricity,solar,CSP,2020,0.270328965
Europe_Eastern,electricity,solar,CSP,2020,0.330465573
Europe_Non_EU,electricity,solar,CSP,2020,0.279812997
European Free Trade Association,electricity,solar,CSP,2020,2.50E-04
India,electricity,solar,CSP,2020,0.281168953
Indonesia,electricity,solar,CSP,2020,0.333299229
Japan,electricity,solar,CSP,2020,0.384107543
Mexico,electricity,solar,CSP,2020,0.25294355
Middle East,electricity,solar,CSP,2020,0.238139042
Pakistan,electricity,solar,CSP,2020,0.267051929
Russia,electricity,solar,CSP,2020,0.37545867
South Africa,electricity,solar,CSP,2020,0.221167551
South America_Northern,electricity,solar,CSP,2020,0.280587891
South America_Southern,electricity,solar,CSP,2020,0.241142534
South Asia,electricity,solar,CSP,2020,0.275113566
South Korea,electricity,solar,CSP,2020,0.339213182
Southeast Asia,electricity,solar,CSP,2020,0.280020687
Taiwan,electricity,solar,CSP,2020,0.401339283
Argentina,electricity,solar,CSP,2020,0.236884857
Colombia,electricity,solar,CSP,2020,0.324062612
USA,electricity,solar,CSP_storage,2020,0.650000321
Africa_Eastern,electricity,solar,CSP_storage,2020,0.640373191
Africa_Northern,electricity,solar,CSP_storage,2020,0.616490022
Africa_Southern,electricity,solar,CSP_storage,2020,0.618207216
Africa_Western,electricity,solar,CSP_storage,2020,0.632902113
Australia_NZ,electricity,solar,CSP_storage,2020,0.602922459
Brazil,electricity,solar,CSP_storage,2020,0.794946994
Canada,electricity,solar,CSP_storage,2020,0.85
Central America and Caribbean,electricity,solar,CSP_storage,2020,0.712223626
Central Asia,electricity,solar,CSP_storage,2020,0.740300026
China,electricity,solar,CSP_storage,2020,0.658195831
EU-12,electricity,solar,CSP_storage,2020,0.655721795
EU-15,electricity,solar,CSP_storage,2020,0.702855308
