"region","technology","year","capacity.factor.region"
"Colombia","wind_storage",2065,0.32
"Colombia","wind_storage",2070,0.32
"Colombia","wind_storage",2075,0.32
"Colombia","wind_storage",2080,0.32
"Colombia","wind_storage",2085,0.32
"Colombia","wind_storage",2090,0.32
"Colombia","wind_storage",2095,0.32
"Colombia","wind_storage",2100,0.32
"USA","wind",1975,0.38
"USA","wind",1990,0.38
"USA","wind",2005,0.38
"USA","wind",2010,0.38
"USA","wind",2015,0.38
"USA","wind",2020,0.38
"USA","wind",2025,0.38
"USA","wind",2030,0.38
"USA","wind",2035,0.38
"USA","wind",2040,0.38
"USA","wind",2045,0.38
"USA","wind",2050,0.38
"USA","wind",2055,0.38
"USA","wind",2060,0.38
"USA","wind",2065,0.38
"USA","wind",2070,0.38
"USA","wind",2075,0.38
"USA","wind",2080,0.38
"USA","wind",2085,0.38
"USA","wind",2090,0.38
"USA","wind",2095,0.38
"USA","wind",2100,0.38
"Africa_Eastern","wind",1975,0.34
"Africa_Eastern","wind",1990,0.34
"Africa_Eastern","wind",2005,0.34
"Africa_Eastern","wind",2010,0.34
"Africa_Eastern","wind",2015,0.34
"Africa_Eastern","wind",2020,0.34
"Africa_Eastern","wind",2025,0.34
"Africa_Eastern","wind",2030,0.34
"Africa_Eastern","wind",2035,0.34
"Africa_Eastern","wind",2040,0.34
"Africa_Eastern","wind",2045,0.34
"Africa_Eastern","wind",2050,0.34
"Africa_Eastern","wind",2055,0.34
"Africa_Eastern","wind",2060,0.34
"Africa_Eastern","wind",2065,0.34
"Africa_Eastern","wind",2070,0.34
"Africa_Eastern","wind",2075,0.34
"Africa_Eastern","wind",2080,0.34
"Africa_Eastern","wind",2085,0.34
"Africa_Eastern","wind",2090,0.34
"Africa_Eastern","wind",2095,0.34
"Africa_Eastern","wind",2100,0.34
"Africa_Northern","wind",1975,0.38
"Africa_Northern","wind",1990,0.38
"Africa_Northern","wind",2005,0.38
"Africa_Northern","wind",2010,0.38
"Africa_Northern","wind",2015,0.38
"Africa_Northern","wind",2020,0.38
"Africa_Northern","wind",2025,0.38
"Africa_Northern","wind",2030,0.38
"Africa_Northern","wind",2035,0.38
"Africa_Northern","wind",2040,0.38
"Africa_Northern","wind",2045,0.38
"Africa_Northern","wind",2050,0.38
"Africa_Northern","wind",2055,0.38
"Africa_Northern","wind",2060,0.38
"Africa_Northern","wind",2065,0.38
"Africa_Northern","wind",2070,0.38
"Africa_Northern","wind",2075,0.38
"Africa_Northern","wind",2080,0.38
"Africa_Northern","wind",2085,0.38
"Africa_Northern","wind",2090,0.38
"Africa_Northern","wind",2095,0.38
"Africa_Northern","wind",2100,0.38
"Africa_Southern","wind",1975,0.27
"Africa_Southern","wind",1990,0.27
"Africa_Southern","wind",2005,0.27
"Africa_Southern","wind",2010,0.27
"Africa_Southern","wind",2015,0.27
"Africa_Southern","wind",2020,0.27
"Africa_Southern","wind",2025,0.27
"Africa_Southern","wind",2030,0.27
"Africa_Southern","wind",2035,0.27
"Africa_Southern","wind",2040,0.27
"Africa_Southern","wind",2045,0.27
"Africa_Southern","wind",2050,0.27
"Africa_Southern","wind",2055,0.27
"Africa_Southern","wind",2060,0.27
"Africa_Southern","wind",2065,0.27
"Africa_Southern","wind",2070,0.27
"Africa_Southern","wind",2075,0.27
"Africa_Southern","wind",2080,0.27
"Africa_Southern","wind",2085,0.27
"Africa_Southern","wind",2090,0.27
"Africa_Southern","wind",2095,0.27
"Africa_Southern","wind",2100,0.27
"Africa_Western","wind",1975,0.34
"Africa_Western","wind",1990,0.34
"Africa_Western","wind",2005,0.34
"Africa_Western","wind",2010,0.34
"Africa_Western","wind",2015,0.34
"Africa_Western","wind",2020,0.34
"Africa_Western","wind",2025,0.34
"Africa_Western","wind",2030,0.34
"Africa_Western","wind",2035,0.34
"Africa_Western","wind",2040,0.34
"Africa_Western","wind",2045,0.34
"Africa_Western","wind",2050,0.34
"Africa_Western","wind",2055,0.34
"Africa_Western","wind",2060,0.34
"Africa_Western","wind",2065,0.34
"Africa_Western","wind",2070,0.34
"Africa_Western","wind",2075,0.34
"Africa_Western","wind",2080,0.34
"Africa_Western","wind",2085,0.34
"Africa_Western","wind",2090,0.34
"Africa_Western","wind",2095,0.34
"Africa_Western","wind",2100,0.34
"Australia_NZ","wind",1975,0.38
"Australia_NZ","wind",1990,0.38
"Australia_NZ","wind",2005,0.38
"Australia_NZ","wind",2010,0.38
"Australia_NZ","wind",2015,0.38
"Australia_NZ","wind",2020,0.38
"Australia_NZ","wind",2025,0.38
"Australia_NZ","wind",2030,0.38
"Australia_NZ","wind",2035,0.38
"Australia_NZ","wind",2040,0.38
"Australia_NZ","wind",2045,0.38
"Australia_NZ","wind",2050,0.38
"Australia_NZ","wind",2055,0.38
"Australia_NZ","wind",2060,0.38
"Australia_NZ","wind",2065,0.38
"Australia_NZ","wind",2070,0.38
"Australia_NZ","wind",2075,0.38
"Australia_NZ","wind",2080,0.38
"Australia_NZ","wind",2085,0.38
"Australia_NZ","wind",2090,0.38
"Australia_NZ","wind",2095,0.38
"Australia_NZ","wind",2100,0.38
"Brazil","wind",1975,0.34
"Brazil","wind",1990,0.34
"Brazil","wind",2005,0.34
"Brazil","wind",2010,0.34
"Brazil","wind",2015,0.34
"Brazil","wind",2020,0.34
"Brazil","wind",2025,0.34
"Brazil","wind",2030,0.34
"Brazil","wind",2035,0.34
"Brazil","wind",2040,0.34
"Brazil","wind",2045,0.34
"Brazil","wind",2050,0.34
"Brazil","wind",2055,0.34
"Brazil","wind",2060,0.34
"Brazil","wind",2065,0.34
"Brazil","wind",2070,0.34
"Brazil","wind",2075,0.34
"Brazil","wind",2080,0.34
"Brazil","wind",2085,0.34
"Brazil","wind",2090,0.34
"Brazil","wind",2095,0.34
"Brazil","wind",2100,0.34
"Canada","wind",1975,0.38
"Canada","wind",1990,0.38
"Canada","wind",2005,0.38
"Canada","wind",2010,0.38
"Canada","wind",2015,0.38
"Canada","wind",2020,0.38
"Canada","wind",2025,0.38
"Canada","wind",2030,0.38
"Canada","wind",2035,0.38
"Canada","wind",2040,0.38
"Canada","wind",2045,0.38
"Canada","wind",2050,0.38
"Canada","wind",2055,0.38
"Canada","wind",2060,0.38
"Canada","wind",2065,0.38
"Canada","wind",2070,0.38
"Canada","wind",2075,0.38
"Canada","wind",2080,0.38
"Canada","wind",2085,0.38
"Canada","wind",2090,0.38
"Canada","wind",2095,0.38
"Canada","wind",2100,0.38
"Central America and Caribbean","wind",1975,0.38
"Central America and Caribbean","wind",1990,0.38
"Central America and Caribbean","wind",2005,0.38
"Central America and Caribbean","wind",2010,0.38
"Central America and Caribbean","wind",2015,0.38
"Central America and Caribbean","wind",2020,0.38
"Central America and Caribbean","wind",2025,0.38
"Central America and Caribbean","wind",2030,0.38
"Central America and Caribbean","wind",2035,0.38
"Central America and Caribbean","wind",2040,0.38
"Central America and Caribbean","wind",2045,0.38
"Central America and Caribbean","wind",2050,0.38
"Central America and Caribbean","wind",2055,0.38
"Central America and Caribbean","wind",2060,0.38
"Central America and Caribbean","wind",2065,0.38
"Central America and Caribbean","wind",2070,0.38
"Central America and Caribbean","wind",2075,0.38
"Central America and Caribbean","wind",2080,0.38
"Central America and Caribbean","wind",2085,0.38
"Central America and Caribbean","wind",2090,0.38
"Central America and Caribbean","wind",2095,0.38
"Central America and Caribbean","wind",2100,0.38
"Central Asia","wind",1975,0.35
"Central Asia","wind",1990,0.35
"Central Asia","wind",2005,0.35
"Central Asia","wind",2010,0.35
"Central Asia","wind",2015,0.35
"Central Asia","wind",2020,0.35
"Central Asia","wind",2025,0.35
"Central Asia","wind",2030,0.35
"Central Asia","wind",2035,0.35
"Central Asia","wind",2040,0.35
"Central Asia","wind",2045,0.35
"Central Asia","wind",2050,0.35
"Central Asia","wind",2055,0.35
"Central Asia","wind",2060,0.35
"Central Asia","wind",2065,0.35
"Central Asia","wind",2070,0.35
"Central Asia","wind",2075,0.35
"Central Asia","wind",2080,0.35
"Central Asia","wind",2085,0.35
"Central Asia","wind",2090,0.35
"Central Asia","wind",2095,0.35
"Central Asia","wind",2100,0.35
"China","wind",1975,0.38
"China","wind",1990,0.38
"China","wind",2005,0.38
"China","wind",2010,0.38
"China","wind",2015,0.38
"China","wind",2020,0.38
"China","wind",2025,0.38
"China","wind",2030,0.38
"China","wind",2035,0.38
"China","wind",2040,0.38
"China","wind",2045,0.38
"China","wind",2050,0.38
"China","wind",2055,0.38
"China","wind",2060,0.38
"China","wind",2065,0.38
"China","wind",2070,0.38
"China","wind",2075,0.38
"China","wind",2080,0.38
"China","wind",2085,0.38
"China","wind",2090,0.38
"China","wind",2095,0.38
"China","wind",2100,0.38
"EU-12","wind",1975,0.37
"EU-12","wind",1990,0.37
"EU-12","wind",2005,0.37
"EU-12","wind",2010,0.37
"EU-12","wind",2015,0.37
"EU-12","wind",2020,0.37
"EU-12","wind",2025,0.37
"EU-12","wind",2030,0.37
"EU-12","wind",2035,0.37
"EU-12","wind",2040,0.37
"EU-12","wind",2045,0.37
"EU-12","wind",2050,0.37
"EU-12","wind",2055,0.37
"EU-12","wind",2060,0.37
"EU-12","wind",2065,0.37
"EU-12","wind",2070,0.37
"EU-12","wind",2075,0.37
"EU-12","wind",2080,0.37
"EU-12","wind",2085,0.37
"EU-12","wind",2090,0.37
"EU-12","wind",2095,0.37
"EU-12","wind",2100,0.37
"EU-15","wind",1975,0.38
"EU-15","wind",1990,0.38
"EU-15","wind",2005,0.38
"EU-15","wind",2010,0.38
"EU-15","wind",2015,0.38
"EU-15","wind",2020,0.38
"EU-15","wind",2025,0.38
"EU-15","wind",2030,0.38
"EU-15","wind",2035,0.38
"EU-15","wind",2040,0.38
"EU-15","wind",2045,0.38
"EU-15","wind",2050,0.38
"EU-15","wind",2055,0.38
"EU-15","wind",2060,0.38
"EU-15","wind",2065,0.38
"EU-15","wind",2070,0.38
"EU-15","wind",2075,0.38
"EU-15","wind",2080,0.38
"EU-15","wind",2085,0.38
"EU-15","wind",2090,0.38
"EU-15","wind",2095,0.38
"EU-15","wind",2100,0.38
"Europe_Eastern","wind",1975,0.34
"Europe_Eastern","wind",1990,0.34
"Europe_Eastern","wind",2005,0.34
"Europe_Eastern","wind",2010,0.34
"Europe_Eastern","wind",2015,0.34
"Europe_Eastern","wind",2020,0.34
"Europe_Eastern","wind",2025,0.34
"Europe_Eastern","wind",2030,0.34
"Europe_Eastern","wind",2035,0.34
"Europe_Eastern","wind",2040,0.34
"Europe_Eastern","wind",2045,0.34
"Europe_Eastern","wind",2050,0.34
"Europe_Eastern","wind",2055,0.34
"Europe_Eastern","wind",2060,0.34
"Europe_Eastern","wind",2065,0.34
"Europe_Eastern","wind",2070,0.34
"Europe_Eastern","wind",2075,0.34
"Europe_Eastern","wind",2080,0.34
"Europe_Eastern","wind",2085,0.34
"Europe_Eastern","wind",2090,0.34
"Europe_Eastern","wind",2095,0.34
"Europe_Eastern","wind",2100,0.34
"Europe_Non_EU","wind",1975,0.36
"Europe_Non_EU","wind",1990,0.36
"Europe_Non_EU","wind",2005,0.36
"Europe_Non_EU","wind",2010,0.36
"Europe_Non_EU","wind",2015,0.36
"Europe_Non_EU","wind",2020,0.36
"Europe_Non_EU","wind",2025,0.36
"Europe_Non_EU","wind",2030,0.36
"Europe_Non_EU","wind",2035,0.36
"Europe_Non_EU","wind",2040,0.36
"Europe_Non_EU","wind",2045,0.36
"Europe_Non_EU","wind",2050,0.36
"Europe_Non_EU","wind",2055,0.36
"Europe_Non_EU","wind",2060,0.36
"Europe_Non_EU","wind",2065,0.36
"Europe_Non_EU","wind",2070,0.36
"Europe_Non_EU","wind",2075,0.36
"Europe_Non_EU","wind",2080,0.36
"Europe_Non_EU","wind",2085,0.36
"Europe_Non_EU","wind",2090,0.36
"Europe_Non_EU","wind",2095,0.36
"Europe_Non_EU","wind",2100,0.36
"European Free Trade Association","wind",1975,0.37
"European Free Trade Association","wind",1990,0.37
"European Free Trade Association","wind",2005,0.37
"European Free Trade Association","wind",2010,0.37
"European Free Trade Association","wind",2015,0.37
"European Free Trade Association","wind",2020,0.37
"European Free Trade Association","wind",2025,0.37
"European Free Trade Association","wind",2030,0.37
"European Free Trade Association","wind",2035,0.37
"European Free Trade Association","wind",2040,0.37
"European Free Trade Association","wind",2045,0.37
"European Free Trade Association","wind",2050,0.37
"European Free Trade Association","wind",2055,0.37
"European Free Trade Association","wind",2060,0.37
"European Free Trade Association","wind",2065,0.37
"European Free Trade Association","wind",2070,0.37
"European Free Trade Association","wind",2075,0.37
"European Free Trade Association","wind",2080,0.37
"European Free Trade Association","wind",2085,0.37
"European Free Trade Association","wind",2090,0.37
"European Free Trade Association","wind",2095,0.37
"European Free Trade Association","wind",2100,0.37
"India","wind",1975,0.36
"India","wind",1990,0.36
"India","wind",2005,0.36
"India","wind",2010,0.36
"India","wind",2015,0.36
"India","wind",2020,0.36
"India","wind",2025,0.36
"India","wind",2030,0.36
"India","wind",2035,0.36
"India","wind",2040,0.36
"India","wind",2045,0.36
"India","wind",2050,0.36
"India","wind",2055,0.36
"India","wind",2060,0.36
"India","wind",2065,0.36
"India","wind",2070,0.36
"India","wind",2075,0.36
"India","wind",2080,0.36
"India","wind",2085,0.36
"India","wind",2090,0.36
"India","wind",2095,0.36
"India","wind",2100,0.36
"Indonesia","wind",1975,0.34
"Indonesia","wind",1990,0.34
"Indonesia","wind",2005,0.34
"Indonesia","wind",2010,0.34
"Indonesia","wind",2015,0.34
"Indonesia","wind",2020,0.34
"Indonesia","wind",2025,0.34
"Indonesia","wind",2030,0.34
"Indonesia","wind",2035,0.34
"Indonesia","wind",2040,0.34
"Indonesia","wind",2045,0.34
"Indonesia","wind",2050,0.34
"Indonesia","wind",2055,0.34
"Indonesia","wind",2060,0.34
"Indonesia","wind",2065,0.34
"Indonesia","wind",2070,0.34
"Indonesia","wind",2075,0.34
"Indonesia","wind",2080,0.34
"Indonesia","wind",2085,0.34
"Indonesia","wind",2090,0.34
"Indonesia","wind",2095,0.34
"Indonesia","wind",2100,0.34
"Japan","wind",1975,0.38
"Japan","wind",1990,0.38
"Japan","wind",2005,0.38
"Japan","wind",2010,0.38
"Japan","wind",2015,0.38
"Japan","wind",2020,0.38
"Japan","wind",2025,0.38
"Japan","wind",2030,0.38
"Japan","wind",2035,0.38
"Japan","wind",2040,0.38
"Japan","wind",2045,0.38
"Japan","wind",2050,0.38
"Japan","wind",2055,0.38
"Japan","wind",2060,0.38
"Japan","wind",2065,0.38
"Japan","wind",2070,0.38
"Japan","wind",2075,0.38
"Japan","wind",2080,0.38
"Japan","wind",2085,0.38
"Japan","wind",2090,0.38
"Japan","wind",2095,0.38
"Japan","wind",2100,0.38
"Mexico","wind",1975,0.38
"Mexico","wind",1990,0.38
"Mexico","wind",2005,0.38
"Mexico","wind",2010,0.38
"Mexico","wind",2015,0.38
"Mexico","wind",2020,0.38
"Mexico","wind",2025,0.38
"Mexico","wind",2030,0.38
"Mexico","wind",2035,0.38
"Mexico","wind",2040,0.38
"Mexico","wind",2045,0.38
"Mexico","wind",2050,0.38
"Mexico","wind",2055,0.38
"Mexico","wind",2060,0.38
"Mexico","wind",2065,0.38
"Mexico","wind",2070,0.38
"Mexico","wind",2075,0.38
"Mexico","wind",2080,0.38
"Mexico","wind",2085,0.38
"Mexico","wind",2090,0.38
"Mexico","wind",2095,0.38
"Mexico","wind",2100,0.38
"Middle East","wind",1975,0.35
"Middle East","wind",1990,0.35
"Middle East","wind",2005,0.35
"Middle East","wind",2010,0.35
"Middle East","wind",2015,0.35
"Middle East","wind",2020,0.35
"Middle East","wind",2025,0.35
"Middle East","wind",2030,0.35
"Middle East","wind",2035,0.35
"Middle East","wind",2040,0.35
"Middle East","wind",2045,0.35
"Middle East","wind",2050,0.35
"Middle East","wind",2055,0.35
"Middle East","wind",2060,0.35
"Middle East","wind",2065,0.35
"Middle East","wind",2070,0.35
"Middle East","wind",2075,0.35
"Middle East","wind",2080,0.35
"Middle East","wind",2085,0.35
"Middle East","wind",2090,0.35
"Middle East","wind",2095,0.35
"Middle East","wind",2100,0.35
"Pakistan","wind",1975,0.35
"Pakistan","wind",1990,0.35
"Pakistan","wind",2005,0.35
"Pakistan","wind",2010,0.35
"Pakistan","wind",2015,0.35
"Pakistan","wind",2020,0.35
"Pakistan","wind",2025,0.35
"Pakistan","wind",2030,0.35
"Pakistan","wind",2035,0.35
"Pakistan","wind",2040,0.35
"Pakistan","wind",2045,0.35
"Pakistan","wind",2050,0.35
"Pakistan","wind",2055,0.35
"Pakistan","wind",2060,0.35
"Pakistan","wind",2065,0.35
"Pakistan","wind",2070,0.35
"Pakistan","wind",2075,0.35
"Pakistan","wind",2080,0.35
"Pakistan","wind",2085,0.35
"Pakistan","wind",2090,0.35
"Pakistan","wind",2095,0.35
"Pakistan","wind",2100,0.35
"Russia","wind",1975,0.38
"Russia","wind",1990,0.38
"Russia","wind",2005,0.38
"Russia","wind",2010,0.38
"Russia","wind",2015,0.38
"Russia","wind",2020,0.38
"Russia","wind",2025,0.38
"Russia","wind",2030,0.38
"Russia","wind",2035,0.38
"Russia","wind",2040,0.38
"Russia","wind",2045,0.38
"Russia","wind",2050,0.38
"Russia","wind",2055,0.38
"Russia","wind",2060,0.38
"Russia","wind",2065,0.38
"Russia","wind",2070,0.38
"Russia","wind",2075,0.38
"Russia","wind",2080,0.38
"Russia","wind",2085,0.38
"Russia","wind",2090,0.38
"Russia","wind",2095,0.38
"Russia","wind",2100,0.38
"South Africa","wind",1975,0.37
"South Africa","wind",1990,0.37
"South Africa","wind",2005,0.37
"South Africa","wind",2010,0.37
"South Africa","wind",2015,0.37
"South Africa","wind",2020,0.37
"South Africa","wind",2025,0.37
"South Africa","wind",2030,0.37
"South Africa","wind",2035,0.37
"South Africa","wind",2040,0.37
"South Africa","wind",2045,0.37
"South Africa","wind",2050,0.37
"South Africa","wind",2055,0.37
"South Africa","wind",2060,0.37
"South Africa","wind",2065,0.37
"South Africa","wind",2070,0.37
"South Africa","wind",2075,0.37
"South Africa","wind",2080,0.37
"South Africa","wind",2085,0.37
"South Africa","wind",2090,0.37
"South Africa","wind",2095,0.37
"South Africa","wind",2100,0.37
"South America_Northern","wind",1975,0.35
"South America_Northern","wind",1990,0.35
"South America_Northern","wind",2005,0.35
"South America_Northern","wind",2010,0.35
"South America_Northern","wind",2015,0.35
"South America_Northern","wind",2020,0.35
"South America_Northern","wind",2025,0.35
"South America_Northern","wind",2030,0.35
"South America_Northern","wind",2035,0.35
"South America_Northern","wind",2040,0.35
"South America_Northern","wind",2045,0.35
"South America_Northern","wind",2050,0.35
"South America_Northern","wind",2055,0.35
"South America_Northern","wind",2060,0.35
"South America_Northern","wind",2065,0.35
"South America_Northern","wind",2070,0.35
"South America_Northern","wind",2075,0.35
"South America_Northern","wind",2080,0.35
"South America_Northern","wind",2085,0.35
"South America_Northern","wind",2090,0.35
"South America_Northern","wind",2095,0.35
"South America_Northern","wind",2100,0.35
"South America_Southern","wind",1975,0.36
